Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
762	1980.5	5.59017	1985.0	1971.0	0.0	0.0	0.0	0.0	1000.0	197.92934	0.1460052	197.95729	195.07985	3052000	1.9490718e-08	0.8867944	-0.025007268	-0.021059394	-0.9692861	0.013547666	0.1465	38.0	5999.107047319412
763	1976.0	9.027735	1985.0	1961.0	2.0	3.4641016	8.0	0.0	1000.0	198.00815	0.530866	198.25998	185.78384	3056000	-2.1219254e-08	6.575052	-0.0012322441	-0.39448118	-0.9607831	0.02340166	0.2585	1.0	6002.042467594147
764	1984.0	2.5495098	1987.0	1981.0	0.0	0.0	0.0	0.0	1000.0	197.58015	0.23478581	197.7838	192.83322	3060000	1.8596648e-08	1.3904376	0.0152872875	-0.50809026	-0.96058196	0.028347636	0.35825	1.0	6005.092576742172
765	1914.5	122.13619	1988.0	1703.0	5.25	9.0932665	21.0	0.0	984.5	197.09557	12.311206	198.4881	10.229885	3064000	3.325939e-08	1016.4313	0.0007187123	-306.6264	-0.96038634	0.017710147	0.2425	1.0	6008.000759840012
766	1981.0	4.0620193	1986.0	1975.0	0.0	0.0	0.0	0.0	1000.0	191.6197	6.7101636	193.37816	64.98503	3068000	3.8921833e-08	137.96223	-0.011045558	-52.897697	-0.96020806	0.012012201	0.17475	15.0	6011.148378133774
767	1601.0	658.18195	1984.0	461.0	9.0	15.588457	36.0	0.0	834.5	191.04866	26.48157	195.63974	-65.43129	3072000	3.9339065e-09	671.6033	-0.013189839	-421.32236	-0.9596137	0.012647303	0.142	6.0	6014.254384279251
768	1959.25	35.379196	1981.0	1898.0	6.75	11.691343	27.0	0.0	1000.0	191.83258	22.13305	196.11252	-31.669537	3076000	2.2292138e-08	326.41766	-0.008120698	-299.28442	-0.9593886	0.013381823	0.1465	10.0	6017.39452624321
769	1974.0	14.866069	1989.0	1951.0	3.0	5.196152	12.0	0.0	1000.0	195.49838	7.51196	197.38484	62.504208	3080000	-3.671646e-08	65.41115	-0.0040036803	-48.73214	-0.959731	0.012622541	0.1795	2.0	6020.381749153137
770	1982.5	5.937171	1989.0	1974.0	0.0	0.0	0.0	0.0	1000.0	197.39062	0.5158259	197.92757	187.44505	3084000	1.1950731e-08	2.2972076	-0.011650603	-0.7693335	-0.95994574	0.013545448	0.12425	9.0	6023.500036239624
771	1983.25	2.58602	1987.0	1980.0	0.0	0.0	0.0	0.0	1000.0	198.11137	0.5712211	198.5598	184.44073	3088000	6.818771e-08	1.3036141	-0.03513349	-0.21622252	-0.9582339	0.008998174	0.1155	79.0	6027.376927137375
772	1988.25	3.344772	1992.0	1984.0	0.0	0.0	0.0	0.0	1000.0	198.29985	0.24353309	198.59746	190.88176	3092000	2.1100044e-08	0.81688637	-0.008116924	-0.21658045	-0.9565685	0.014473077	0.152	12.0	6030.503488779068
773	1985.0	6.819091	1995.0	1976.0	0.0	0.0	0.0	0.0	1000.0	198.70761	0.7584379	199.05386	169.56549	3096000	-8.654594e-08	1.645494	-0.02498141	-0.330948	-0.9584932	0.012315296	0.13625	49.0	6034.044502258301
774	1988.75	0.4330127	1989.0	1988.0	0.0	0.0	0.0	0.0	1000.0	198.50311	0.28728575	198.82547	190.37393	3100000	-8.344651e-09	0.8427063	-0.022250028	-0.10676992	-0.9626713	0.016206592	0.14175	45.0	6104.448779821396
775	1984.0	2.1213202	1987.0	1982.0	0.0	0.0	0.0	0.0	1000.0	198.81656	0.16476071	199.11853	195.21048	3104000	-2.5629998e-08	0.7145795	0.008187868	-0.21195215	-0.9554208	0.017594213	0.2215	2.0	6107.55653834343
776	1948.5	43.626255	1993.0	1890.0	12.25	12.852529	30.0	0.0	1000.0	197.5	5.9100614	198.6688	126.6901	3108000	-3.0636787e-08	100.478905	0.011348159	-27.050903	-0.9549225	0.09219764	0.56025	1.0	6110.8438975811005
777	1983.25	5.3091903	1991.0	1977.0	0.0	0.0	0.0	0.0	1000.0	195.9905	1.8693941	196.48662	136.75854	3112000	-4.029274e-08	8.968202	0.02128506	-6.597055	-0.9547138	0.09380183	0.57025	1.0	6113.931712627411
778	1987.75	5.3091903	1995.0	1980.0	0.0	0.0	0.0	0.0	1000.0	198.14029	0.6619729	198.52266	177.74242	3116000	-2.5749207e-08	1.6243593	0.039182503	-0.3658601	-0.9545565	0.07760547	0.5885	1.0	6116.848351478577
779	1993.25	1.299038	1994.0	1991.0	0.0	0.0	0.0	0.0	1000.0	198.657	0.22341846	198.98653	193.30156	3120000	4.1007993e-08	0.7331947	0.05491408	-0.40489656	-0.95439446	0.087766066	0.6315	1.0	6119.837382316589
780	1985.5	3.8405728	1990.0	1980.0	0.0	0.0	0.0	0.0	1000.0	199.00012	2.5821984	199.57584	156.54347	3124000	3.0875206e-08	6.6616483	0.018126035	-5.6065197	-0.9542245	0.09053072	0.59675	1.0	6123.135329723358
